Year,Sem,College,Dept,Num,Section,Instructor,Course Name,Course Level,Total # Students,# Responses,Response Rate,Hrs Per Week,Interest in student learning,Clearly explain course requirements,Clear learning objectives & goals,Instructor provides feedback to students to improve,Demonstrate importance of subject matter,Explains subject matter of course,Show respect for all students,Overall teaching rate,Overall course rate
2024,Fall, College of Fine Arts,ARC,48783,1,"BARD, JOSHUA",GEN MOD GRAD,Graduate,53,28,52.8,6.39,4.29,4.57,4.54,4.11,4.39,4.43,4.54,4.36,4.21
2024,Fall, College of Fine Arts,ARC,48785,A,"FICCA, JEREMY",MAAD RES PROJ,Graduate,2,0,0,,,,,,,,,,
2024,Fall, College of Fine Arts,ARC,48786,A2,"BIZON, HEATHER",PORT RES PREP,Graduate,3,2,66.7,3.5,4.5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ARC,48792,B,"BARD, JOSHUA",PHD INDEP STUDY,Graduate,2,0,0,,,,,,,,,,
2024,Fall, College of Fine Arts,ARC,48792,N,"REHMAN, NIDA",PHD INDEP STUDY,Graduate,2,2,100,11,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ARC,48798,A,"PAN, YIQUN",HVAC & PS LOW CARB B,Graduate,21,14,66.7,9.64,4.21,3.71,3.86,4.07,4.21,3.64,4.93,3.79,3.71
2024,Fall, College of Fine Arts,ART,60104,A,"YEH, IMIN",ART 1ST-YEAR SEMINAR,Undergraduate,51,23,45.1,3.43,4.35,4.48,4.43,4,4.39,4.3,4.65,4.35,4.09
2024,Fall, College of Fine Arts,ART,60105,A,"VERSARI, MARIA ELENA",HISTORY-VISUAL ARTS,Undergraduate,15,5,33.3,5,5,4.8,4.8,4.6,5,5,5,4.8,4.8
2024,Fall, College of Fine Arts,ART,60105,B,"VERSARI, MARIA ELENA",HISTORY-VISUAL ARTS,Undergraduate,15,5,33.3,3.8,4.8,4.6,4.8,4.2,4.6,4.6,5,4.6,4.6
2024,Fall, College of Fine Arts,ART,60110,C,"PELL, RICHARD",FOUNDATION:TIME-BASE,Undergraduate,16,8,50,10,4.13,3.88,4,3.75,4.13,3.63,4.38,4,3.88
2024,Fall, College of Fine Arts,ART,60110,A,"DEYOUNG, JOHANNES",FOUNDATION:TIME-BASE,Undergraduate,14,7,50,9.86,5,4.71,4.86,5,4.71,4.71,5,4.86,4.86
2024,Fall, College of Fine Arts,ART,60110,B,"ANDREW, SCOTT",FOUNDATION:TIME-BASE,Undergraduate,16,6,37.5,12.5,3.67,4.33,4.17,4.5,4,3.5,4,3.83,3.83
2024,Fall, College of Fine Arts,ART,60125,A,"MAHLER, MOSHE",INTRO TO 3D ANIMATN,Undergraduate,26,25,96.2,8.84,4.4,4.56,4.76,4.4,4.8,4.6,4.8,4.52,4.56
2024,Fall, College of Fine Arts,ART,60131,C,"HANSEN, ISLA",FOUNDATIONS: SCULPT,Undergraduate,14,7,50,12.86,4.57,4.57,4.57,4.57,4,4.57,4.86,4.43,4.43
2024,Fall, College of Fine Arts,ART,60131,A,"KU, LING-LIN",FOUNDATIONS: SCULPT,Undergraduate,9,8,88.9,15.38,4.63,4.88,4.63,4.63,4.5,4.5,4.88,4.63,4.63
2024,Fall, College of Fine Arts,ART,60131,D,"STARBUCK, RACHAEL",FOUNDATIONS: SCULPT,Undergraduate,16,10,62.5,13.2,4.3,4,4.1,4.2,4,4.2,4.7,3.9,3.9
2024,Fall, College of Fine Arts,ART,60136,A,"SEKINO-BOVE, YOKO",CERAMICS NON-MAJORS,Undergraduate,9,4,44.4,8.75,5,5,5,4.75,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60136,B,"SEKINO-BOVE, YOKO",CERAMICS NON-MAJORS,Undergraduate,12,4,33.3,13.5,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60141,A,"BLUM, AARON",B & W PHOTOGRAPHY I,Undergraduate,4,2,50,8,3.5,3.5,3.5,4,3.5,3.5,4,3.5,3.5
2024,Fall, College of Fine Arts,ART,60141,C,"ANTONELLI, KAREN",B & W PHOTOGRAPHY I,Undergraduate,3,2,66.7,9.5,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60141,B,"CARROLL, SEAN",B & W PHOTOGRAPHY I,Undergraduate,5,0,0,,,,,,,,,,
2024,Fall, College of Fine Arts,ART,60142,A,"CARROLL, SEAN",DIGITAL PHOTOGRPHY I,Undergraduate,5,0,0,,,,,,,,,,
2024,Fall, College of Fine Arts,ART,60142,B,"BLUM, AARON",DIGITAL PHOTOGRPHY I,Undergraduate,3,1,33.3,5,5,5,5,5,5,5,5,4,5
2024,Fall, College of Fine Arts,ART,60150,D,"BETTS, JULIA",FOUNDATIONS: DRAWING,Undergraduate,15,4,26.7,9.5,4.5,4.5,4.5,4.5,4,4,5,4,4.5
2024,Fall, College of Fine Arts,ART,60150,B,"MULLINS, PAUL",FOUNDATIONS: DRAWING,Undergraduate,15,9,60,11.11,4.78,3.67,4.11,4.78,4.33,4.44,4.67,4.33,4.22
2024,Fall, College of Fine Arts,ART,60150,C,"LEMON, ALLISON",FOUNDATIONS: DRAWING,Undergraduate,8,3,37.5,14,5,4.67,4.67,4,4,4.33,4.67,4.67,4.33
2024,Fall, College of Fine Arts,ART,60150,A,"HENDERSON, RANEE",FOUNDATIONS: DRAWING,Undergraduate,11,4,36.4,7.25,4.5,4.5,4.25,3.75,4.25,4.25,5,4,4
2024,Fall, College of Fine Arts,ART,60157,A,"LEMON, ALLISON",DRAWING NON-MAJORS,Undergraduate,13,4,30.8,11.75,5,5,5,5,4.75,5,5,5,5
2024,Fall, College of Fine Arts,ART,60157,B,"PETRUZZI, JOHN",DRAWING NON-MAJORS,Undergraduate,12,4,33.3,8,4.75,4.75,4.75,4.5,4.75,4.75,4.75,4.75,4.75
2024,Fall, College of Fine Arts,ART,60201,A,"RUBIN, JON",INT: SOCIAL PRACTICE,Undergraduate,7,3,42.9,7,3.33,3,3,3.67,3.67,2.67,4.33,3,2.33
2024,Fall, College of Fine Arts,ART,60205,A,"PELL, RICHARD",INT: OTHER MEDIA,Undergraduate,8,2,25,6.5,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60212,A,"LEVIN, GOLAN",INT: CREATIVE CODING,Undergraduate,15,12,80,11.25,5,4.92,4.83,4.83,4.92,5,4.75,4.75,4.83
2024,Fall, College of Fine Arts,ART,60213,A,"PEDERCINI, PAOLO",INT GAME STUDIO 3D,Undergraduate,12,6,50,8,4.17,4,4,4.17,4.17,4.33,4.67,3.83,4
2024,Fall, College of Fine Arts,ART,60216,A,"LIU, GANG",INT: ANIMATED STORY,Undergraduate,11,2,18.2,3.5,4,4,3.5,4,4,4,5,4,3.5
2024,Fall, College of Fine Arts,ART,60216,A,"DEYOUNG, JOHANNES",INT: ANIMATED STORY,Undergraduate,11,2,18.2,5,3.5,2.5,3.5,4,4,2,5,3,3
2024,Fall, College of Fine Arts,ART,60217,A,"SILVER, SUZIE",INT: EXP HYBRID FILM,Undergraduate,8,1,12.5,11,4,3,3,2,3,3,3,3,3
2024,Fall, College of Fine Arts,ART,60220,A,"MAHLER, MOSHE",TECH CHARACTER ANIM,Undergraduate,12,9,75,9,4.89,4.56,4.89,4.78,4.89,4.78,4.78,4.89,4.78
2024,Fall, College of Fine Arts,ART,60222,A,"LIM HAAS, ALEXA",INTER: DIG ANIMATN,Undergraduate,15,4,26.7,11,5,4.75,4.75,4.75,4.75,4.75,5,5,5
2024,Fall, College of Fine Arts,ART,60223,A,"ZACHARIAS, ROBERT",PHYSICAL COMPUTING,Undergraduate,16,7,43.8,11,4.57,4.14,4.43,4.43,4.57,4.29,4.71,4.57,4.57
2024,Fall, College of Fine Arts,ART,60230,A,"KU, LING-LIN",INTERMEDIATE: METALS,Undergraduate,12,5,41.7,10.4,4.8,4.6,4.2,4.8,4.8,4.6,5,4.6,4.6
2024,Fall, College of Fine Arts,ART,60234,A,"SEKINO-BOVE, YOKO",INTERMED CERAMICS,Undergraduate,14,3,21.4,13,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60237,A,"BOYLES, JENNA",ELECTRONIC SCULPTURE,Undergraduate,11,7,63.6,8.86,4,4,4,3.71,3.86,4,4.43,3.43,3.43
2024,Fall, College of Fine Arts,ART,60241,A,"GRUZSKA, JAMIE",BL & WHT PHOTOGHY II,Undergraduate,4,1,25,8,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60245,A,"MANTLE, T. ROSS",PORTRAIT PHOTOGRAPHY,Undergraduate,2,1,50,8,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60250,A,"HENDERSON, RANEE",INTERMED: PAINTING,Undergraduate,12,4,33.3,8,4.5,4.25,4.25,4.5,4,4,4.5,4,3.75
2024,Fall, College of Fine Arts,ART,60250,B,"MERRELL, CLAYTON",INTERMED: PAINTING,Undergraduate,17,5,29.4,11,5,5,5,5,5,4.8,5,5,5
2024,Fall, College of Fine Arts,ART,60251,A,"TREMONTE, MARY",INT:PRINT MEDIA,Undergraduate,15,3,20,12,4.33,4.67,4.67,3.67,4.67,5,5,4.33,4.33
2024,Fall, College of Fine Arts,ART,60254,A,"BECK, KIMBERLY",INTERMEDIATE: PHOTO,Undergraduate,11,2,18.2,6.5,4,3,2.5,2.5,2,2.5,3.5,2,2.5
2024,Fall, College of Fine Arts,ART,60263,A,"PENA, JOHN",INTERMD STDIO GRAPHC,Undergraduate,14,6,42.9,9,4.83,4.83,4.67,4.83,4.67,4.5,4.83,4.83,4.67
2024,Fall, College of Fine Arts,ART,60279,A,"MARTELLO, BRYAN",PHOTO & INEFFABLE,Undergraduate,6,3,50,9,4.33,4.67,4.33,5,4.33,4.33,4.67,4.67,4.33
2024,Fall, College of Fine Arts,ART,60335,A1,"LIM HAAS, ALEXA",ST ANIMTN STRY DEVLP,Undergraduate,7,1,14.3,5,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60343,A,"MANTLE, T. ROSS",PRO PRACTICE PHOTO,Undergraduate,2,0,0,,,,,,,,,,
2024,Fall, College of Fine Arts,ART,60351,A,"CHODOS, ELIZABETH",MAPPING A CAREER,Undergraduate,11,1,9.1,5,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60355,A,"GULACSY, CAT",ANIMATION SEMINAR,Undergraduate,15,5,33.3,6.8,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60359,A,"PEDERCINI, PAOLO",CS: PLAYFUL THEORY,Undergraduate,14,2,14.3,6.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5
2024,Fall, College of Fine Arts,ART,60372,A,"RAGONA, MELISSA",CRITICAL STUDIES,Undergraduate,11,6,54.5,8.5,4.33,4.33,4.17,4,4.33,4.17,3.83,4.17,4.33
2024,Fall, College of Fine Arts,ART,60384,A,"RAGONA, MELISSA",FILM & VIDEO THEORY,Undergraduate,11,7,63.6,8.43,4.43,4.14,3.86,4.29,4.29,3.86,4.43,4,3.86
2024,Fall, College of Fine Arts,ART,60401,A,"HANSEN, ISLA",SENIOR STUDIO,Undergraduate,38,12,31.6,10.82,4.36,4.09,4.18,4.27,4.09,4.18,4.27,4.36,4.09
2024,Fall, College of Fine Arts,ART,60401,A,"WORMSLEY, ALISHA",SENIOR STUDIO,Undergraduate,38,12,31.6,11.08,4.08,3.75,3.83,4,4.08,3.92,4.33,4.17,3.92
2024,Fall, College of Fine Arts,ART,60401,A,"RANSOM, BRITT",SENIOR STUDIO,Undergraduate,38,12,31.6,11.08,4.25,4.27,4.09,4.18,4.18,4.09,4.27,4.36,4.18
2024,Fall, College of Fine Arts,ART,60408,A,"SILVER, SUZIE",ETB: EXPANDED CINEMA,Undergraduate,9,3,33.3,12.33,5,4.67,4.67,5,5,5,4,5,5
2024,Fall, College of Fine Arts,ART,60430,A,"TOURE, MARVIN",ADV SIS: OPN SCULPT,Undergraduate,10,4,40,14,3.5,4.5,4.75,4.75,3.75,4.5,5,3.75,3.5
2024,Fall, College of Fine Arts,ART,60432,A,"RANSOM, BRITT",ADV SIS: SPECIAL TOP,Undergraduate,10,6,60,8,5,4.83,4.83,4.83,4.83,5,4.83,4.83,4.83
2024,Fall, College of Fine Arts,ART,60443,A,"DZEGEDE, ADDOLEY",ADV SIS: SPECIAL TPC,Undergraduate,14,4,28.6,14.75,4.75,4.5,4.5,4.75,4.5,4.25,5,4.75,4.25
2024,Fall, College of Fine Arts,ART,60451,A,"MULLINS, PAUL",DP3 FIGURATIVE DRAW,Undergraduate,12,4,33.3,6.5,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60453,A,"MERRELL, CLAYTON",ADV DP3 PAINTING,Undergraduate,15,2,13.3,8,5,4.5,5,5,5,4,5,5,5
2024,Fall, College of Fine Arts,ART,60461,A,"LEVIN, GOLAN",EXPERIMENTAL CAPTURE,Undergraduate,11,8,72.7,11.5,5,5,5,4.88,5,5,4.75,5,4.88
2024,Fall, College of Fine Arts,ART,60461,A,"ROSS, NICA",EXPERIMENTAL CAPTURE,Undergraduate,11,8,72.7,11.5,4.88,4.75,4.63,4.75,4.75,4.63,5,4.75,4.88
2024,Fall, College of Fine Arts,ART,60466,A,"YEH, IMIN",PUBLISHING AS ART,Undergraduate,15,3,20,12,3.67,4,3.67,3.67,4,4,3.67,3.67,4
2024,Fall, College of Fine Arts,ART,60469,A,"BECK, KIMBERLY",ADV DP3 SPECIAL TOP,Undergraduate,8,3,37.5,4,4,3,2.33,3.67,4.67,2.67,5,3.33,3.33
2024,Fall, College of Fine Arts,ART,60470,A,"RAY, SHARMISTHA",PAINTING THE UNCON,Undergraduate,15,10,66.7,11.4,4,4.2,4,4,4,4.2,4.4,3.8,3.6
2024,Fall, College of Fine Arts,ART,60499,E,"MERRELL, CLAYTON",STDIO INDEPNDNT STDY,Undergraduate,2,2,100,11,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60499,B,"SEKINO-BOVE, YOKO",STDIO INDEPNDNT STDY,Undergraduate,2,0,0,,,,,,,,,,
2024,Fall, College of Fine Arts,ART,60499,D,"HENDERSON, RANEE",STDIO INDEPNDNT STDY,Undergraduate,2,0,0,,,,,,,,,,
2024,Fall, College of Fine Arts,ART,60701,A,"DUNN, ANDREW",MFA CRIT STUDIES I,Graduate,8,3,37.5,6,5,5,5,5,5,4.67,5,4.67,4.67
2024,Fall, College of Fine Arts,ART,60713,A,"DUNN, ANDREW",MFA THESIS II,Graduate,5,1,20,11,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60761,A,"ROSS, NICA",EXPERIMENTAL CAPTURE,Graduate,3,2,66.7,15.5,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60761,A,"LEVIN, GOLAN",EXPERIMENTAL CAPTURE,Graduate,3,2,66.7,15.5,5,5,5,5,5,5,5,5,5
2024,Fall, College of Fine Arts,ART,60791,A,"HUBBARD, KATIE",MFA INTEGRATIVE SEM,Graduate,13,4,30.8,11,5,5,5,5,5,5,5,5,5
2024,Fall, Carnegie Institute of Technology,BMD,42101,A,"ABBOTT, ROSALYN",INTRODUCTION BIOMED,Undergraduate,72,35,48.6,5,4.83,4.69,4.77,4.46,4.77,4.56,4.88,4.68,4.54
2024,Fall, Carnegie Institute of Technology,BMD,42201,A,"ZAPANTA, CONRAD",PRO ISSUES IN BIOMED,Undergraduate,26,14,53.8,2.43,4.93,4.86,4.86,4.71,4.86,4.79,4.93,4.86,4.79
2024,Fall, Carnegie Institute of Technology,BMD,42202,A,"CAMPBELL, PHIL",PHYSIOLOGY,Undergraduate,55,27,49.1,7.33,4.44,4.52,4.7,4.08,4.73,4.54,4.65,4.54,4.54
2024,Fall, Carnegie Institute of Technology,BMD,42203,A,"PALCHESKO, RACHELLE",BIOMED ENG LAB,Undergraduate,15,5,33.3,5.6,4.8,5,4.8,4.6,4.8,4.8,5,4.6,4.6
2024,Fall, Carnegie Institute of Technology,BMD,42203,B,"PALCHESKO, RACHELLE",BIOMED ENG LAB,Undergraduate,19,7,36.8,5.43,4.57,4.57,4.29,4,4.29,4.29,4.86,4.43,4.29
2024,Fall, Carnegie Institute of Technology,BMD,42302,B,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,Undergraduate,31,14,45.2,8.21,3.93,3.79,3.71,3.57,3.93,3.86,4.14,3.86,3.71
2024,Fall, Carnegie Institute of Technology,BMD,42302,A,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,Undergraduate,12,6,50,8,4.67,4.83,4.67,4.33,4.83,4.83,4.83,4.67,4.5
2024,Fall, Carnegie Institute of Technology,BMD,42401,A,"PALCHESKO, RACHELLE",FNDTN OF BME DESIGN,Undergraduate,66,29,43.9,5.93,4.79,4.55,4.55,4.52,4.72,4.48,4.9,4.72,4.66
2024,Fall, Carnegie Institute of Technology,BMD,42444,A,"CHENG, BOYLE",MEDICAL DEVICES,Undergraduate,14,3,21.4,8,4.67,5,4.33,4,5,4.67,5,4.67,4.33
2024,Fall, Carnegie Institute of Technology,BMD,42612,A,"FEINBERG, ADAM",TISSUE ENG,Graduate,12,6,50,12.5,2.83,3,3.33,2.5,3.83,3.33,3.67,3.17,3.5
2024,Fall, Carnegie Institute of Technology,BMD,42616,A,"COHEN-KARNI, ITZHAQ",BIO-NANOTECH,Graduate,13,4,30.8,6.5,4.5,4.5,4.75,4.5,4.75,4.5,5,4.75,4.75
2024,Fall, Carnegie Institute of Technology,BMD,42620,A,"REN, CHARLIE",ENG MLC CELL BIOLOGY,Graduate,34,19,55.9,6.89,4.89,4.68,4.37,4.32,4.74,4.58,4.89,4.79,4.68
2024,Fall, Carnegie Institute of Technology,BMD,42626,A,"WHITEHEAD, KATHRYN",DRUG DEL SYS,Graduate,9,7,77.8,5,4.86,5,4.86,4.57,5,5,5,5,5
2024,Fall, Carnegie Institute of Technology,BMD,42630,A,"SMITH, MATTHEW",INTRO NEURAL ENG,Graduate,39,22,56.4,10.5,4.64,4.64,4.68,4.59,4.73,4.55,4.91,4.59,4.59
2024,Fall, Carnegie Institute of Technology,BMD,42641,A,"LOPRESTI, EDMUND",REHABILITATION ENGR,Graduate,40,18,45,7.06,4.56,4.56,4.44,4.28,4.5,4.28,4.78,4.28,4.11
2024,Fall, Carnegie Institute of Technology,BMD,42649,A,"MOORE, AXEL",INTRO BIOMECHANICS,Graduate,19,5,26.3,10.4,4.4,3.8,4,3.6,4.2,4.2,5,4.6,4
2024,Fall, Carnegie Institute of Technology,BMD,42656,A,"CHALACHEVA, PATJANAPORN",INTRO BME ML,Graduate,39,20,51.3,9.65,4.6,4.8,4.6,4.6,4.6,4.55,4.45,4.55,4.5
2024,Fall, Carnegie Institute of Technology,BMD,42668,A,"WOOD, SOSSENA",FUND MRI NEURO ANALY,Graduate,25,16,64,10.5,4.5,4.38,4.44,4.38,4.31,4.06,4.88,4.19,4.25
2024,Fall, Carnegie Institute of Technology,BMD,42675,A,"WANG, YU-LI",FUND OF COMP BIOMED,Graduate,29,12,41.4,11.5,4.83,4.33,4.83,4.5,4.92,4.83,5,4.67,4.58
2024,Fall, Carnegie Institute of Technology,BMD,42691,A,"HALILAJ, ENI",BIO HUMAN MOVEMENT,Graduate,8,7,87.5,11,4.71,4.14,4.43,3.57,4.86,4.43,4.14,4,4.14
2024,Fall, Carnegie Institute of Technology,BMD,42693,A,"ZHENG, SIYANG",MICRO/NANO BMEDEV,Graduate,29,15,51.7,8.8,4.47,3.93,4.27,4,4.47,4.07,4.73,3.93,3.87
2024,Fall, Carnegie Institute of Technology,BMD,42694,A,"ZHENG, SIYANG",ENG PRINC MED DEV,Graduate,4,1,25,5,4,3,3,3,5,4,4,3,3
2024,Fall, Carnegie Institute of Technology,BMD,42702,A,"CAMPBELL, PHIL",ADV PHYSIOLOGY,Graduate,50,26,52,7.54,4.96,4.92,4.85,4.69,4.88,4.81,4.88,4.96,4.88
2024,Fall, Carnegie Institute of Technology,BMD,42722,A,"DOMACH, MICHAEL",BIOPROCESS DESIGN,Graduate,8,4,50,5.75,3.25,3.75,3.25,3,3.5,3,3.25,2.75,3
2024,Fall, Carnegie Institute of Technology,BMD,42744,A,"CHENG, BOYLE",MEDICAL DEVICES,Graduate,21,10,47.6,8.3,4.7,4.56,4.78,4.56,5,4.89,5,4.89,4.89
2024,Fall, Carnegie Institute of Technology,BMD,42781,A,"ZAPANTA, CONRAD",PRO ISSUES IN BIOMED,Graduate,15,9,60,4,4.89,4.78,4.78,4.89,4.67,4.89,4.89,4.89,4.89
2024,Fall, Carnegie Institute of Technology,BMD,42782,A,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,Graduate,2,0,0,,,,,,,,,,
2024,Fall, Carnegie Institute of Technology,BMD,42782,B,"CHALACHEVA, PATJANAPORN",BIOMED EN SY MD ANLY,Graduate,7,6,85.7,12.5,4.5,4.33,4.5,4,4.67,4.67,4.5,4.5,4.33
2024,Fall, Carnegie Institute of Technology,BMD,42790,A,"CHALACHEVA, PATJANAPORN",PRACTICUM BIOMED ENG,Graduate,2,0,0,,,,,,,,,,
2024,Fall, Carnegie Institute of Technology,BMD,42880,A,"PALCHESKO, RACHELLE",BIOMATERIALS,Graduate,25,5,20,8,5,5,4.8,4.8,4.8,4.6,5,4.8,4.6
2024,Fall, Mellon College of Science,BSC,03113,W,"AFFARA, NESRINE",BIOLOGIES TEXT/FILM,Undergraduate,22,13,59.1,8,4.38,3.69,4,3.77,4.08,4.15,4.62,4.08,3.77
2024,Fall, Mellon College of Science,BSC,03113,W,"SQUIRES, JEFFREY",BIOLOGIES TEXT/FILM,Undergraduate,22,13,59.1,8,4.38,3.77,4.08,4.08,4.08,4.31,4.69,4.38,3.54
2024,Fall, Mellon College of Science,BSC,03117,1,"DOONAN, LYNLEY",DISCOVERY IN BIO SCI,Undergraduate,15,14,93.3,5.43,4.64,4.5,4.71,4.71,4.79,4.79,4.71,4.79,4.71
2024,Fall, Mellon College of Science,BSC,03117,1,"Willard, Amanda",DISCOVERY IN BIO SCI,Undergraduate,15,14,93.3,5.43,4.93,4.71,4.79,4.86,4.86,4.93,4.93,4.93,4.57
2024,Fall, Mellon College of Science,BSC,03120,W1,"DRILL, EMILY",BIO FOR LIFE MINI,Undergraduate,7,5,71.4,6.2,5,5,4.8,4.8,5,4.8,5,5,4.8
2024,Fall, Mellon College of Science,BSC,03120,A2,"COOK, PHOEBE",BIO FOR LIFE MINI,Undergraduate,23,9,39.1,5.67,4.22,4,4.22,4.33,4.44,4.22,4.56,4.22,4.11
2024,Fall, Mellon College of Science,BSC,03121,B,"WONG-NOONAN, STEPHANIE",MODERN BIOLOGY,Undergraduate,94,43,45.7,7.53,4.28,4.21,4.26,3.58,4.23,4.21,4.65,4.14,3.74
2024,Fall, Mellon College of Science,BSC,03121,A,"WISNIEWSKI, BRETT",MODERN BIOLOGY,Undergraduate,72,42,58.3,6.5,4.48,4.6,4.63,4.22,4.51,4.63,4.78,4.54,4.49
2024,Fall, Mellon College of Science,BSC,03121,B,"LINSTEDT, ADAM",MODERN BIOLOGY,Undergraduate,94,43,45.7,9,4.05,3.3,3.23,3.37,3.98,3.19,4.23,3.36,3.26
2024,Fall, Mellon College of Science,BSC,03124,1,"LAPERUTA, AMBER",MODERN BIOLOGY LAB,Undergraduate,14,11,78.6,12.18,4.64,4.45,4.36,4.36,4.55,4.4,4.5,4.5,4.36
2024,Fall, Mellon College of Science,BSC,03124,1,"WISNIEWSKI, BRETT",MODERN BIOLOGY LAB,Undergraduate,14,11,78.6,12.18,4.73,4.45,4.64,4.09,4.64,4.73,4.73,4.45,4.36
2024,Fall, Mellon College of Science,BSC,03125,W,"BOUAOUINA, MOHAMED",EVOLTN,Undergraduate,26,12,46.2,7.25,4.58,4.42,4.42,4.42,4.42,4.5,4.58,4.42,4.08
2024,Fall, Mellon College of Science,BSC,03125,A,"LAPERUTA, AMBER",EVOLTN,Undergraduate,92,77,83.7,6.91,4.29,4.05,4.18,3.78,4.23,4.13,4.52,4.06,3.92
2024,Fall, Mellon College of Science,BSC,03135,A,"DANTONIO, JASON",STR & FCT HUMAN BODY,Undergraduate,73,32,43.8,5.66,4.88,4.78,4.72,4.63,4.84,4.72,4.78,4.81,4.75
2024,Fall, Mellon College of Science,BSC,03140,A,"LANNI, FREDERICK",ECO & ENVRNMNTL SCI,Undergraduate,30,11,36.7,4.73,4.55,4.18,4,4,4.55,4.36,4.82,4.18,4
2024,Fall, Mellon College of Science,BSC,03151,2,"AFFARA, NESRINE",HONORS MOD BIOLOGY,Undergraduate,20,17,85,15.12,4.88,4.65,4.71,4.47,4.82,4.47,4.88,4.53,4.47
2024,Fall, Mellon College of Science,BSC,03151,1,"MINDEN, JONATHAN",HONORS MOD BIOLOGY,Undergraduate,54,35,64.8,7.66,4.91,4.6,4.54,4.66,4.8,4.69,4.91,4.77,4.77
2024,Fall, Mellon College of Science,BSC,03201,W,"YOUNIS, IHAB",UNDGRAD COLLQM SOPHM,Undergraduate,12,5,41.7,2,4.8,4.8,4.6,4.6,4.8,4.6,4.8,4.8,4.8
2024,Fall, Mellon College of Science,BSC,03201,A,"Willard, Amanda",UNDGRAD COLLQM SOPHM,Undergraduate,47,22,46.8,2,4.86,4.91,4.86,4.77,4.91,4.86,4.91,4.91,4.77
2024,Fall, Mellon College of Science,BSC,03206,A,"CHALACHEVA, PATJANAPORN",BIOMED ENG LAB,Undergraduate,6,5,83.3,6.5,5,5,5,5,5,5,5,5,5
2024,Fall, Mellon College of Science,BSC,03206,B,"CHALACHEVA, PATJANAPORN",BIOMED ENG LAB,Undergraduate,6,3,50,8,5,5,5,5,5,5,5,5,4
2024,Fall, Mellon College of Science,BSC,03206,A,"PALCHESKO, RACHELLE",BIOMED ENG LAB,Undergraduate,6,5,83.3,5.75,5,5,5,5,5,5,5,4.75,5
2024,Fall, Mellon College of Science,BSC,03206,B,"PALCHESKO, RACHELLE",BIOMED ENG LAB,Undergraduate,6,3,50,6,4.33,5,5,4.67,4.67,4.67,5,4.67,4.33
2024,Fall, Mellon College of Science,BSC,03220,2,"YOUNIS, IHAB",GENETICS,Undergraduate,12,6,50,7,4.67,4.83,4.8,4.6,4.8,4.8,4.8,4.8,4.8
2024,Fall, Mellon College of Science,BSC,03220,1,"MCMANUS, JOEL",GENETICS,Undergraduate,81,36,44.4,8.5,4.64,4.53,4.58,4.11,4.56,4.25,4.75,4.28,4.22
2024,Fall, Mellon College of Science,BSC,03220,1,"WONG-NOONAN, STEPHANIE",GENETICS,Undergraduate,81,36,44.4,9.42,4.28,4.11,4.19,3.69,4.22,4.08,4.61,4.11,4
2024,Fall, Mellon College of Science,BSC,03301,A,"Willard, Amanda",UNDGRAD COLLQM JUNR,Undergraduate,7,4,57.1,2,5,5,5,5,5,5,5,5,5
2024,Fall, Mellon College of Science,BSC,03320,A,"MCCARTNEY, BROOKE",CELL BIOLOGY,Undergraduate,62,22,35.5,12.05,3.64,3.59,3.55,3.05,4.05,3.55,4.05,3.5,3.18
2024,Fall, Mellon College of Science,BSC,03343,1,"DOONAN, CARRIE",EXP TECHN MOL BIOLGY,Undergraduate,52,11,21.2,20.63,4.88,4.63,4.88,4.63,4.63,4.63,4.63,4.75,4.5
2024,Fall, Mellon College of Science,BSC,03343,1,"DOONAN, LYNLEY",EXP TECHN MOL BIOLGY,Undergraduate,52,11,21.2,19.45,4.09,4.09,4,3.55,4.09,3.91,4.18,3.91,3.91
2024,Fall, Mellon College of Science,BSC,03343,2,"MAJEED, YASSER",EXP TECHN MOL BIOLGY,Undergraduate,18,10,55.6,15.9,3,2.8,2.9,3,2.9,2.6,3,2.9,2.9
